LRRK2	2.5302294494475537
POTEE	2.4596739384162323
POTEI	2.418549536634764
POTEJ	2.355375060282174
PHLPP1	2.3167017449960516
RIPK4	2.2313852503307112
TP53	1.588817698860146
PRDM10	1.2759639199345107
TOP2A	1.2128139818667398
ACLY	1.2003988931031724
ALB	1.1684883562671289
TRIM28	1.1659059661323279
TOP2B	1.0005968711027486
EGF	0.9984725214095217
UBA52	0.9970151528478282
AKT1	0.9921156740998768
GAPDH	0.924678957634344
SRC	0.9151647293525943
ACACB	0.8639956298555671
CAD	0.8303827933427668
GART	0.8260900445263198
UBC	0.8054584869974027
MAPK1	0.7925772801320538
GMPS	0.7866975134650882
CALM2	0.7853600584882874
VEGFA	0.7741152130519008
MBOAT4	0.7638395507643211
RPS27A	0.7633643748408139
CTNNB1	0.7573075853769956
UBB	0.74286932588298
UMPS	0.7367781913730483
HRAS	0.7367078384071635
EGFR	0.7358441650502081
CALM1	0.7302738670187955
CDC42	0.7215751886423531
CALM3	0.7214825995425748
IL6	0.7199912659011694
MYC	0.7197380345908252
HSP90AA1	0.6910232952936176
EHMT2	0.6751300954443997
TENM2	0.665379119536527
EHMT1	0.6536666703274785
SFTPC	0.6395787770888702
PIK3CA	0.6345272426929829
MAPK3	0.6307700914554455
CDK1	0.6181234979785759
SPRR2A	0.6174415326874412
SFTPA1	0.6115447310806569
PCNA	0.6114396316157452
BCL2	0.6110908186820493
JUN	0.6069128098399277
DPYD	0.6060881044143354
CFTR	0.602911761757488
CDH1	0.5917506264806426
TGFB1	0.5887848274996875
ACTB	0.5855375369090977
RHOA	0.5791139558900558
TNF	0.5744940514783251
IGF1	0.5703439445047248
CALML3	0.5693775534626876
PLK1	0.5599310010192152
IVL	0.5492035239064997
EP300	0.5466561303789846
CYCS	0.5432692855841715
LEP	0.5411344331480468
LRGUK	0.5387281171235591
SFTPA2	0.5370043439959137
PAICS	0.5322616385995103
ESR1	0.5318315851870987
SHH	0.5303053357409051
APP	0.5281243369361417
YARS	0.5274262936589809
HDAC1	0.5230232497628235
IMPDH2	0.5225758079467681
CAT	0.5197047123314877
RAC1	0.5190788680025039
KRT6A	0.5153014342529257
CDC25C	0.5151579525123471
NOTCH1	0.5131738482838403
FOS	0.5117436568839575
RAD51	0.5115399689520408
HSPA8	0.5104232075431816
CCNB1	0.5052075219193818
MAPK8	0.5044120140995589
SBSN	0.5040610967770693
HELZ2	0.5028259340342341
PRKACA	0.4988869540139586
MAPK14	0.4982006698954451
PIK3CG	0.49762278002702576
FYN	0.496678577685822
GNG13	0.4955418175181086
PPP2CA	0.4950665976962618
FGF2	0.4906370939756804
CDK2	0.48838793622884147
MAD2L1	0.4871500861569649
CDC20	0.48372891818425334
KRT5	0.4827950718852878
BIRC5	0.4792355791460455
EPRS	0.4790471536430748
DNAJC10	0.47887066354772584
NDUFA4	0.47749186743594146
NTS	0.4773660786577776
SFTPB	0.4766436299229876
PIKFYVE	0.4760730752846668
GNB3	0.47532489882599666
C4BPA	0.4743500374145943
POMC	0.46669768276037726
HDAC2	0.4660765794302168
H2AFX	0.46491832953378004
HSPA4	0.46407450986600085
FGG	0.46047241198779576
CXCL8	0.45970096185100673
WT1	0.45791665580286134
SOX2	0.4564362315868519
SCGB1A1	0.4523366710053841
KRAS	0.4520415922496376
CACNA1B	0.4515943902698238
PPIE	0.44963093264885795
UBE2I	0.44718788820487
PPARA	0.44680906157055433
STAT3	0.44625042385900354
H2AFZ	0.4452145470999276
GRB2	0.44509213995243085
SH3GL1	0.4449319482044646
MMP9	0.44445674418448267
UCKL1	0.44386176873207395
POLR2F	0.4431305521935446
DNAH8	0.4424554011808675
CENPA	0.4420552442791917
GNG4	0.4398398365762325
SPTAN1	0.4384111692372899
MAPK12	0.43786738888496773
COQ9	0.4364651284524407
RFC4	0.4357081451000272
DSG3	0.4356232224007202
CREBBP	0.4348462693078561
IL4	0.4346748400388559
HSP90AB1	0.43329265911000625
BMP4	0.4331249691992386
DHX8	0.43275454542064995
POLR2E	0.43197930704440335
CASP3	0.43190075043463216
ACTA1	0.43050622534068145
RB1	0.4295902695696943
KRT6B	0.4290952115012999
FURIN	0.42753816099459796
KRT16	0.42717933450563483
HSPA5	0.42587369775980605
AURKB	0.4257916865946133
TAF1	0.42432233744725945
CALB1	0.42405725321975407
AKR1B10	0.42284076758487504
PTEN	0.4223521677348881
CDKN1A	0.42174129795593235
TUBB4A	0.4216479218105154
RBX1	0.42153695083073417
NEURL1	0.42142765164445734
AURKA	0.42056727048434417
SFTPD	0.4205402146728047
SNRPF	0.4203683103221096
PIK3CB	0.4201744632168556
HSPD1	0.41996518060848026
CCND1	0.4196394882701768
NTSR1	0.4171550249663213
UBE2S	0.4131872402984369
POLR2B	0.41311960123381614
ALDH3A1	0.41105491517527304
SPRR2D	0.4102045204015347
UBE2C	0.40913623824883055
ISG15	0.4088551226547201
GSK3B	0.40821844897541415
CALB2	0.4081115062565723
RPS3	0.40649096891802905
CREB1	0.4058887338874617
IL1B	0.4058380976037584
SMARCA2	0.4056434270336516
ACTG1	0.40559160909174946
MIB2	0.403709746307356
PPP2R2C	0.40300989239125484
TF	0.40252442920624903
DECR1	0.40237380398529754
CEL	0.4019208763532517
ADH1B	0.4017718279579819
HIST2H2BE	0.40165519533724525
SLC34A2	0.39910038413758847
NCBP2	0.398103626112059
PPP2R1A	0.3972129632279176
RPS4Y1	0.3967146910543769
GLDC	0.39589567435194506
PAX6	0.3958606990038396
EZH2	0.3956022103400018
GAK	0.3948141975138404
RAC3	0.3948060972199373
PFAS	0.3945368560286362
PIK3CD	0.39424917550090544
IL2	0.3939490810335057
MUCL1	0.3927874536973593
ALDH18A1	0.392690120439264
PPARG	0.3923566392167058
MYH14	0.39054719062523674
BARX1	0.3902622302866534
ENO2	0.38873679650796494
FGF8	0.3882800855626747
CCNA2	0.38710897958148993
TMEM88B	0.38687037560938564
POLR2L	0.386715971728855
FGA	0.38604359831575724
TECR	0.3858500251212603
POLR2C	0.38429479292892793
CDKN3	0.3841073253751927
FOXE1	0.3837992636836806
SSRP1	0.38374922921795407
IL10	0.38336141193000123
CCNB2	0.3832142678613762
CDC6	0.3829508525464484
RAN	0.382554310747882
PITX1	0.38215132684539377
ACAN	0.3817956608476886
ADH7	0.3814699867406417
ITGB1	0.381221355923725
NGF	0.3809949835418753
SHISA9	0.38051597296163875
ENO1	0.38050019592650963
BRCA1	0.37919284463087716
TXN	0.37852662012853644
IL13	0.3783162029977793
HIST2H2AC	0.37745360708908493
COL17A1	0.3748847337613766
SNRPG	0.3746190900191658
PRPF19	0.3738249154080226
CHEK1	0.3733647106139252
H2AFV	0.3731597059485439
RRM2	0.3729611982379136
ABL1	0.37293849185335387
PRKACB	0.37263723458678794
STX1A	0.37247668815455576
CALML6	0.37247435290746045
POLR2J	0.37236698611420915
ALDH3B2	0.3720155106483846
PI3	0.37187363396640455
SOST	0.3717918884527424
GNAI3	0.37048618088447904
HDAC3	0.37047648049981485
HMGA2	0.3692946634047717
TMEM145	0.3692044053191785
CPS1	0.36903739823027587
SERPINB13	0.368293572707331
OAS1	0.36788732165199206
FAM83F	0.3674317431466845
CAMK2B	0.36726759446956053
ICAM1	0.3670372108223054
POLR2D	0.367007965416145
SMAD4	0.3665499884259931
EEF1G	0.365887214260944
TFRC	0.36553548942563013
SMAD2	0.3651164476234665
SIN3A	0.36500880966895877
AVPR2	0.3646146228317991
PRKCA	0.36424909344696155
AQP4	0.3642156506926947
BAX	0.36388618834190906
MAPK11	0.3636864175962996
AIFM3	0.3632799278413431
SDHD	0.3625713096774866
UBL4B	0.36227452212193667
PPP1CA	0.3622626552347718
EHHADH	0.36121600605851223
NRAS	0.361071974813476
SNU13	0.3606944789764454
UBE2N	0.36057015241716023
HSD17B6	0.36055777071022044
PRAME	0.36044940650315177
NDC80	0.3599553717643153
SYK	0.359803787381301
UBL4A	0.35929904869813933
SRP14	0.35923444940567656
HACE1	0.35895927897610025
SOD1	0.3586294289110025
TMEM179	0.3586094000817632
POLR2K	0.3582949277782366
RELA	0.35771082750239575
AR	0.3565940958417763
NME1	0.3565121936402429
NFKB1	0.3562957014125458
SULT4A1	0.35616187123133564
ADM2	0.3554144978411064
SKP1	0.35533096329238406
MMP13	0.35384539483708155
ACTA2	0.3536398113728202
GNB2	0.3535049903431131
ACER1	0.3533705858577705
MAP2K1	0.3528905243515674
FAU	0.3525673274655369
EXO1	0.35252597120075696
HIST1H2BN	0.3523505277479928
MTOR	0.3522698360945002
EIF4A3	0.3522008301436777
H6PD	0.35173963859777757
SP1	0.3517031021991236
BDNF	0.3516969987909567
ERBB2	0.35154885119306045
NDUFAB1	0.3504753232551256
BMP7	0.35040750380783875
GNB4	0.3503573333095598
HIST1H2BJ	0.3499077782469894
ENO3	0.34989092307961855
MTHFD1L	0.34944335862309767
NPPC	0.34927004203583617
DYNLL1	0.3487282956649417
POLR2I	0.34853354073687975
SERPINB5	0.34824063319877135
GAL	0.34768084807756555
KIT	0.34729343272813046
RPSA	0.3472175443602812
HSPE1	0.34718919793521286
APOB	0.346881372760023
CTSE	0.34670805185950687
RANBP2	0.34630557998202777
TIMP1	0.3449810811454089
PPP1CC	0.34446756269950196
CDK4	0.3444096481597814
EIF4E	0.3442639485539788
CDC45	0.344199891449255
KRT14	0.3438265152888607
INSR	0.3437833195616642
PNCK	0.3436833654951494
PSMD14	0.34352198990852695
KRT17	0.3433346615599081
COL7A1	0.3431827761801645
JUP	0.3429039465331621
GABRQ	0.3428483755505601
EIF1AY	0.3427491332513539
GJB6	0.34199429108681284
CALCB	0.3405784123601318
TYMS	0.34043844611732654
SPP1	0.3401812400664662
SUMO1	0.3401465645243454
POLR2G	0.3398105637220095
KNG1	0.3392807197198858
KDR	0.33900742791070443
WDTC1	0.3387024573366872
KIF1A	0.3385144417137872
MRPL49	0.3382600028798621
DAPL1	0.33825405023580724
PTHLH	0.33728246717793353
BUB1B	0.33711254584978817
GFAP	0.33708663591166427
ATM	0.33690536807992716
ATP5A1	0.33651080189056065
POLE	0.33635126734548104
FEN1	0.33611325849649637
CSF2	0.33606374283620793
GNG3	0.3359293947702353
ACTRT3	0.33550867113166005
FOLR1	0.33486270089901765
CD44	0.3348108419455659
IL36G	0.3347761977737925
MRPL13	0.33459014375529206
CASK	0.3345255799026501
RHOC	0.3344955149126021
NMU	0.3343605105964529
AK4	0.33411416760987084
GNAI2	0.3340034982070665
CD40LG	0.33387677510373287
RHBDL3	0.33381971374818753
NCBP1	0.3337951930702089
GPX2	0.3337167354717647
ACTR1A	0.33319156406621847
U2AF1	0.3331615508228981
PARP1	0.33271086458946864
YWHAZ	0.33267423045580924
RAP1B	0.3322540985504355
SNRPD1	0.33193227026333166
CCNE1	0.3313663228436027
ISL1	0.330571535860369
TLR4	0.3303733660307509
TTK	0.33019511066593255
GNB5	0.3291657597885766
SNRPA	0.32884671498234247
WDR12	0.32883320262320376
WNT5A	0.32834208308527374
RPS29	0.32777820553007314
TCF23	0.32723584106317194
PVALB	0.3271432763165046
POLQ	0.32684306027371396
RAC2	0.3265407877357038
H2AFJ	0.3264791421045493
SMAD3	0.3262678861451148
MTHFD1	0.3259644373419138
RPL3L	0.32588645026732665
FARS2	0.32522817485967287
GNG7	0.3252075337029244
TNFSF11	0.32509265765282047
CYP2E1	0.3250094826529303
ACTC1	0.32444763469644866
DLG1	0.32417639857018316
UCHL1	0.32408048981865983
DDX5	0.324036753353168
DVL2	0.32399689028545053
PAK1	0.3239885126158917
NR0B1	0.3237585896078834
FOXM1	0.3232289160247337
PEBP4	0.32275358384293723
APOE	0.32247503170197467
COL1A1	0.32225479189419626
BUB1	0.32150742151649103
XPO1	0.3212200758184156
CYP4F3	0.32078676906639436
NKX2-1	0.3207740896041895
PHF5A	0.3205127017825527
MYCN	0.32028827696957624
ALYREF	0.3199172295508901
CPB2	0.3198703345293745
MRTO4	0.31985978463804965
LRP2	0.31975710224127035
IGF2	0.3196987121938806
BCL2L1	0.3196919966252038
PLK4	0.31967948676299834
KIF23	0.31967943726541204
EFTUD2	0.3195379844514135
RPS5	0.31935430828173045
IBSP	0.3192014904166166
PIGR	0.3191951988976617
RPS15	0.3188708777699689
DMBT1	0.31881606493461156
KCNG1	0.3187218520299359
AKR1C1	0.31769382863262735
CDCA5	0.31759416695202747
C3	0.3175505664506701
CALN1	0.3174863534219763
KIF2C	0.3174821165588836
KLK6	0.3173837542592793
DRD4	0.31706990658782025
SELP	0.31701139709058723
HDAC9	0.3166838251441613
GEN1	0.3166793917771811
RNF7	0.31663780197175845
HIST1H2BD	0.31608048234494146
DRD2	0.3160783778155437
AGTR2	0.31550601482495566
P4HB	0.315201536233524
TCF4	0.31516527681823764
NADSYN1	0.3151060657929058
MAP2K2	0.3149277525020508
SNRPD2	0.31469871721284604
PPP2CB	0.31453627168412296
ALDH8A1	0.31452069998878457
GAD1	0.31444154908846433
ARTN	0.31391798765813883
ARF1	0.3137949817004504
PKM	0.31352129847393617
DVL3	0.31328413385550025
TPX2	0.3132671719449373
C1QBP	0.31299506883122574
CD34	0.31297141104197546
OAS3	0.31287236951214525
PGC	0.31281832670429366
NHP2	0.3126443932646906
CSNK2A1	0.3126317102304036
PBK	0.3125850966710589
SUMO2	0.3121803879805543
TOMM40	0.3121273233165679
CDK5	0.31193142948182473
RPS15A	0.31169948767696803
PAFAH1B1	0.31169713663365545
SH3BP2	0.3116154051970991
PLA2G1B	0.3115382287510064
CAV1	0.31140380988097033
SIRT1	0.31138800363578006
CYP2C9	0.3112963971103558
NPL	0.3109292045014876
BMP2	0.31087823124660535
MELK	0.3108158047038139
AGT	0.31027893185945854
RPS9	0.3101207438637056
CCT3	0.3100956200718742
DVL1	0.3099722726511759
ALDH1L1	0.3098876016646583
CTSV	0.3094832309548247
TUBB2B	0.3092845118908623
HSPB3	0.3089296335597919
DDX3Y	0.3087708236201612
RPS2	0.3086294694419358
DES	0.30851952285328804
MAPK13	0.3083224784680113
GNG2	0.3083040203087815
GRIA1	0.3079851221481018
RPS19	0.30783313729526296
RBBP7	0.30769006535039944
RAB3B	0.30766476508255625
RPL27A	0.30761529292345086
PLPP2	0.30748567837019836
B4GALNT4	0.30722422326667964
ASF1B	0.3070809127387439
SORD	0.3070377376320371
RAP2B	0.3069249348082976
EEF2	0.306885640170866
NEK2	0.30686658954947293
MYB	0.3066431722493422
RAB11A	0.30661830712433447
HADHA	0.3065325246972726
HSPA9	0.3064062832146456
ACTR3	0.3062525724443519
ITGA2	0.30624387160486927
GJB2	0.3061247228851312
AKT2	0.30595917134747913
HIST1H2BL	0.3056493695153427
JAK2	0.30467620968726705
CACNA1S	0.3041703063420072
NOP56	0.303913725040508
HIST1H4J	0.30385911362666973
CACNA1D	0.30347362177403253
MYBL2	0.30341508222611396
KIF11	0.3031968788874499
CDKN2A	0.30317759835228797
NME4	0.30315953469385204
NTRK2	0.30310791337028875
KAT2B	0.30301802018328905
CYP26A1	0.3027903714398181
LYPD3	0.30276842053387093
PBX2	0.3027481013802434
EIF4EBP1	0.30262264201414596
SLC2A1	0.30248371600594404
RPL39	0.3023710154598623
B4GALNT1	0.30228140735446807
DNM2	0.3021769910179457
SCN5A	0.30186453936552726
TMC1	0.30157220209983815
NR0B2	0.3014323328621994
TPI1	0.3012061386995928
DLG3	0.3008169226410504
ZIC2	0.300778639686161
DNM1	0.300770421923021
RUVBL1	0.3006048623890218
NEDD8	0.3005978716807453
AGR3	0.30048861790861564
RPS14	0.30041428937411035
GUK1	0.3004132661514089
POLR1B	0.3003857970014559
CBS	0.3003438275715941
CDC40	0.30028871201923835
RHOV	0.30014871236682183
ALDH16A1	0.29998590435136857
CSTB	0.2999541631872033
GINS2	0.29991443907118687
CDC25A	0.2998678789450629
HNRNPA1	0.29979915079262043
NKPD1	0.2995593352563196
ACTG2	0.299469128189737
ALDH1B1	0.29919242376716315
OAS2	0.29908394559977153
CCT2	0.2989517821533274
ADCY2	0.29885887403288924
GSR	0.29882575713932114
AGTR1	0.29882030357363604
NUDT10	0.29876391126949203
NPW	0.2986888901761672
PTK2	0.29865865098719996
RPL39L	0.2985035149872994
TBP	0.298384437026151
MOCS3	0.2983370374754518
PLG	0.29828102284009284
MAPK7	0.29813893498837163
RAB1A	0.29811665925198116
TUBB2A	0.2981122480055365
ACTR1B	0.2981118993267037
PRPF8	0.2981069587849788
RCHY1	0.2976109591851986
RACK1	0.2975843485475607
GPI	0.2974266696335869
WNT11	0.29713574424657674
UBXN7	0.2970267290297695
KNTC1	0.29686124796418795
YWHAE	0.2967960875855936
PKMYT1	0.2963707384229644
ACP7	0.2962818715705225
NSF	0.2961970061336445
POLD1	0.2959769498205409
KRT7	0.29593711664660927
SREBF1	0.2959130569240163
SDHC	0.2958700190422564
NUF2	0.2958220315430273
SMIM11A	0.2957880879338794
RET	0.2955569390437359
COMP	0.2953273515573748
MCM2	0.2951004001298754
MMP2	0.29498739657123246
RBFOX1	0.29468239476254143
TCP1	0.2945632355493763
RPS16	0.29448463709259504
POLR1A	0.29442974475460365
MITF	0.2944177307251116
KLK8	0.29430058557911987
HIST4H4	0.2939393155900811
NANOG	0.29376361998083483
B3GALT5	0.2937326631137672
RPA1	0.2936062972495858
AKR1C2	0.2933354808907606
SFN	0.293177115181996
GPC3	0.2930727921375107
TMPRSS4	0.2928609053810023
TCF3	0.2926546180689737
CLDN18	0.2925045506704579
ACTBL2	0.2921723364192429
CDT1	0.2920062457299506
UCP1	0.2919917472780226
CKS1B	0.2917953469265843
MIB1	0.29146973094249107
HOXC10	0.2914509529759157
TRPV1	0.29122617704567916
WDR5	0.2911919209173038
RPS28	0.29118894675225726
OASL	0.29113159891766643
PTGS2	0.2910985504154373
TRIP13	0.2910771145911741
MCHR1	0.2909805697139598
BTRC	0.2909673680972289
TK1	0.2908905498951954
FBL	0.2907410603035399
XRCC3	0.29069056609032956
LDHA	0.29038538197220354
H3F3A	0.29027970461949487
CDC34	0.2900987950610678
CDCA8	0.2899701925766923
UBE2D1	0.2898730295361173
RALA	0.28981568530852303
PRKCG	0.2897422887623445
C8B	0.28964784944352456
TP63	0.2896362709981896
DIRAS2	0.28958488270938193
VAMP2	0.289397692840363
SLC1A6	0.28934523737412177
CCT7	0.28932201384225875
RUNX2	0.2888249818568727
SNRNP70	0.28867373121949447
FZR1	0.2886669675713464
AXIN1	0.2886607709935253
VIM	0.28851349730006376
MCM5	0.2884407837749025
CERS3	0.2884271557098624
PAK6	0.2883940124994202
NPM1	0.28827644177957545
